Replicate.Name,Compound.Name,Retention.Time,Area,Height,Background,Molecule.List,Precursor.Ion.Name,Sal
240108_Poo_Syn_Full2,Ophthalmic acid,11.04,18040060,1422873,0,S,Poo,NA
240108_Poo_Syn_Full3,Ophthalmic acid,11.02,22245558,1671867,0,S,Poo,NA
240108_Poo_Syn_Half1,Ophthalmic acid,11.07,9833514,725584,0,S,Poo,NA
240108_Poo_Syn_Half2,Ophthalmic acid,10.98,10314228,722337,0,S,Poo,NA
240108_Poo_Syn_Half3,Ophthalmic acid,10.93,13650527,945855,0,S,Poo,NA
240108_Smp_25ppt_A,Ophthalmic acid,11.17,17320410,1174461,0,S,Smp,25
240108_Smp_25ppt_B,Ophthalmic acid,11.19,18469580,1402616,151347,S,Smp,25
240108_Smp_25ppt_Blk,Ophthalmic acid,10.75,0,0,0,S,Smp,25
240108_Smp_30ppt_A,Ophthalmic acid,11.07,23548954,2070408,171409,S,Smp,30
240108_Smp_30ppt_B,Ophthalmic acid,11.06,20673908,1738968,0,S,Smp,30
240108_Smp_30ppt_Blk,Ophthalmic acid,10.77,0,0,0,S,Smp,30
240108_Smp_35ppt_A,Ophthalmic acid,11.06,22719960,1772681,0,S,Smp,35
240108_Smp_35ppt_B,Ophthalmic acid,11.07,22588634,1579916,0,S,Smp,35
240108_Smp_35ppt_Blk,Ophthalmic acid,10.79,0,0,0,S,Smp,35
240108_Smp_40ppt_A,Ophthalmic acid,11.1,14201407,1116708,0,S,Smp,40
240108_Smp_40ppt_B,Ophthalmic acid,11.11,17213218,1327477,0,S,Smp,40
240108_Smp_40ppt_Blk,Ophthalmic acid,11.1,0,0,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Phenylethylamine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Phenylethylamine,7.27,72024200,2039151,691379072,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Phenylethylamine,7.02,1970038400,70372120,515350240,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Phenylethylamine,6.98,3964786944,134974112,800900864,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Phenylethylamine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Phenylethylamine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Phenylethylamine,7,3839005440,134960896,622128512,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Phenylethylamine,7.01,4086835456,140076464,623864640,S,Std,NA
240108_Std_H2OinSynMatrix_1,Phenylethylamine,7.65,394335680,3626900,1158686336,S,Std,NA
240108_Std_H2OinSynMatrix_2,Phenylethylamine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Phenylethylamine,8,109151368,2563835,1086102144,S,Poo,NA
240108_Poo_Syn_Full2,Phenylethylamine,8.06,77801280,1929169,710330496,S,Poo,NA
240108_Poo_Syn_Full3,Phenylethylamine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Phenylethylamine,8.65,118210040,1729775,762550336,S,Poo,NA
240108_Poo_Syn_Half2,Phenylethylamine,7.88,104540488,2051608,717414080,S,Poo,NA
240108_Poo_Syn_Half3,Phenylethylamine,7.66,148014160,3043887,641109568,S,Poo,NA
240108_Smp_25ppt_A,Phenylethylamine,8.67,211989376,2241222,886015616,S,Smp,25
240108_Smp_25ppt_B,Phenylethylamine,7.59,124530152,2564292,1115589760,S,Smp,25
240108_Smp_25ppt_Blk,Phenylethylamine,7.5,128752080,2387276,942054336,S,Smp,25
240108_Smp_30ppt_A,Phenylethylamine,7.07,91042128,3197070,786048704,S,Smp,30
240108_Smp_30ppt_B,Phenylethylamine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Phenylethylamine,7.01,169239440,2493522,815118016,S,Smp,30
240108_Smp_35ppt_A,Phenylethylamine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,Phenylethylamine,8.52,102580472,2107384,716995200,S,Smp,35
240108_Smp_35ppt_Blk,Phenylethylamine,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,Phenylethylamine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Phenylethylamine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Phenylethylamine,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Phosphocholine,12.41,396949280,22059848,3023816,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Phosphocholine,12.35,444392768,22966670,8534332,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Phosphocholine,12.41,635572,45705,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Phosphocholine,12.15,7037114,167652,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Phosphocholine,12.26,628112832,27311698,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Phosphocholine,12.34,797421184,30489812,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Phosphocholine,12.14,3144735,165594,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Phosphocholine,12.09,785140,139726,528930,S,Std,NA
240108_Std_H2OinSynMatrix_1,Phosphocholine,12.91,5392040,124689,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Phosphocholine,12.42,36743,9082,347757,S,Std,NA
240108_Poo_Syn_Full1,Phosphocholine,13.06,5843977,134325,0,S,Poo,NA
240108_Poo_Syn_Full2,Phosphocholine,13.08,7440087,124981,0,S,Poo,NA
240108_Poo_Syn_Full3,Phosphocholine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Phosphocholine,13.65,7726600,128868,0,S,Poo,NA
240108_Poo_Syn_Half2,Phosphocholine,12.73,3574935,115816,0,S,Poo,NA
240108_Poo_Syn_Half3,Phosphocholine,12.29,618047,41838,0,S,Poo,NA
240108_Smp_25ppt_A,Phosphocholine,12.6,2750443,86271,0,S,Smp,25
240108_Smp_25ppt_B,Phosphocholine,12.4,1976661,106818,0,S,Smp,25
240108_Smp_25ppt_Blk,Phosphocholine,12.02,917843,70012,1502387,S,Smp,25
240108_Smp_30ppt_A,Phosphocholine,12.77,2627700,96709,0,S,Smp,30
240108_Smp_30ppt_B,Phosphocholine,12.29,2066450,99735,0,S,Smp,30
240108_Smp_30ppt_Blk,Phosphocholine,12.45,140730,22160,1275094,S,Smp,30
240108_Smp_35ppt_A,Phosphocholine,12.48,1071664,90233,0,S,Smp,35
240108_Smp_35ppt_B,Phosphocholine,12.45,1333813,68624,0,S,Smp,35
240108_Smp_35ppt_Blk,Phosphocholine,12.57,2473430,89348,0,S,Smp,35
240108_Smp_40ppt_A,Phosphocholine,12.69,605323,43772,433045,S,Smp,40
240108_Smp_40ppt_B,Phosphocholine,12.74,1686633,62869,0,S,Smp,40
240108_Smp_40ppt_Blk,Phosphocholine,12.43,538878,68455,21377,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Pipecolic acid,9.15,1391247872,103394376,6462934,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Pipecolic acid,9.11,2590161920,195927456,59059700,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Pipecolic acid,10.2,2687597,160464,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Pipecolic acid,10.65,681058,133858,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Pipecolic acid,9.16,2181717248,160776864,25263810,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Pipecolic acid,9.17,2228381952,157806272,36800768,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Pipecolic acid,10.86,2094297,136081,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Pipecolic acid,10.68,4444625,223082,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Pipecolic acid,10.72,737799,81937,831255,S,Std,NA
240108_Std_H2OinSynMatrix_2,Pipecolic acid,10.69,1554436,131210,1565982,S,Std,NA
240108_Poo_Syn_Full1,Pipecolic acid,10.81,1402584,131525,0,S,Poo,NA
240108_Poo_Syn_Full2,Pipecolic acid,10.69,2867748,163180,0,S,Poo,NA
240108_Poo_Syn_Full3,Pipecolic acid,10.73,2873371,137029,0,S,Poo,NA
240108_Poo_Syn_Half1,Pipecolic acid,10.87,1029529,80141,1393601,S,Poo,NA
240108_Poo_Syn_Half2,Pipecolic acid,10.66,2250826,123991,211940,S,Poo,NA
240108_Poo_Syn_Half3,Pipecolic acid,10.65,1143506,85482,1858570,S,Poo,NA
240108_Smp_25ppt_A,Pipecolic acid,10.87,881060,104967,0,S,Smp,25
240108_Smp_25ppt_B,Pipecolic acid,10.72,643690,97483,0,S,Smp,25
240108_Smp_25ppt_Blk,Pipecolic acid,10.64,1622532,96585,0,S,Smp,25
240108_Smp_30ppt_A,Pipecolic acid,10.89,1836909,119409,0,S,Smp,30
240108_Smp_30ppt_B,Pipecolic acid,10.78,1576638,122790,0,S,Smp,30
240108_Smp_30ppt_Blk,Pipecolic acid,10.74,2259429,93288,0,S,Smp,30
240108_Smp_35ppt_A,Pipecolic acid,10.89,1805081,149158,0,S,Smp,35
240108_Smp_35ppt_B,Pipecolic acid,10.86,1579156,115825,0,S,Smp,35
240108_Smp_35ppt_Blk,Pipecolic acid,10.93,2057828,121100,0,S,Smp,35
240108_Smp_40ppt_A,Pipecolic acid,10.94,2584677,151802,0,S,Smp,40
240108_Smp_40ppt_B,Pipecolic acid,10.93,1629113,199164,0,S,Smp,40
240108_Smp_40ppt_Blk,Pipecolic acid,11.05,986419,95262,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Proline betaine,7.19,1579729024,86921488,25235626,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Proline betaine,7.21,2096642432,115296536,50128376,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Proline betaine,7.25,391430,86758,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Proline betaine,8.05,499527,121498,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Proline betaine,7.18,1980723200,106209224,43113088,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Proline betaine,7.23,2129921024,113486400,50775676,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Proline betaine,7.24,1263219,212830,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Proline betaine,7.21,3385998,305953,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Proline betaine,7.18,3625735,172251,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Proline betaine,7.24,4672774,219504,0,S,Std,NA
240108_Poo_Syn_Full1,Proline betaine,7.27,5255678,278670,0,S,Poo,NA
240108_Poo_Syn_Full2,Proline betaine,7.2,5444689,261292,0,S,Poo,NA
240108_Poo_Syn_Full3,Proline betaine,7.17,5564816,282344,0,S,Poo,NA
240108_Poo_Syn_Half1,Proline betaine,7.1,742143,127653,552724,S,Poo,NA
240108_Poo_Syn_Half2,Proline betaine,7.2,3785077,177577,0,S,Poo,NA
240108_Poo_Syn_Half3,Proline betaine,7.23,3900164,191166,0,S,Poo,NA
240108_Smp_25ppt_A,Proline betaine,7.24,1491885,109269,2256702,S,Smp,25
240108_Smp_25ppt_B,Proline betaine,7.21,3211309,192645,0,S,Smp,25
240108_Smp_25ppt_Blk,Proline betaine,7.15,2449772,179788,0,S,Smp,25
240108_Smp_30ppt_A,Proline betaine,7.2,3904153,263953,0,S,Smp,30
240108_Smp_30ppt_B,Proline betaine,7.16,4453221,214943,0,S,Smp,30
240108_Smp_30ppt_Blk,Proline betaine,7.16,1867369,124523,0,S,Smp,30
240108_Smp_35ppt_A,Proline betaine,7.2,4824680,255062,0,S,Smp,35
240108_Smp_35ppt_B,Proline betaine,7.16,884027,110779,1379356,S,Smp,35
240108_Smp_35ppt_Blk,Proline betaine,7.23,642942,102511,0,S,Smp,35
240108_Smp_40ppt_A,Proline betaine,7.24,10770454,619936,0,S,Smp,40
240108_Smp_40ppt_B,Proline betaine,7.21,10619663,569321,0,S,Smp,40
240108_Smp_40ppt_Blk,Proline betaine,7.24,210581,51620,526941,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Propylamine,6.98,79525640,4591212,1148251,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Propylamine,6.84,77287544,4370157,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Propylamine,15.65,114335728,3485679,4721445,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Propylamine,16.85,292761472,7487894,884441,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Propylamine,6.82,80282280,4481611,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Propylamine,6.84,84662888,4057059,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Propylamine,15.46,339367968,6874070,4082081,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Propylamine,15.75,317076000,5644035,15970170,S,Std,NA
240108_Std_H2OinSynMatrix_1,Propylamine,0.14,3231848,221481,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Propylamine,0.14,7839591,689045,0,S,Std,NA
240108_Poo_Syn_Full1,Propylamine,0.1,9136589,3197091,0,S,Poo,NA
240108_Poo_Syn_Full2,Propylamine,0.14,3721813,445413,0,S,Poo,NA
240108_Poo_Syn_Full3,Propylamine,0.13,5260377,698620,0,S,Poo,NA
240108_Poo_Syn_Half1,Propylamine,0.14,3051788,484375,0,S,Poo,NA
240108_Poo_Syn_Half2,Propylamine,0.13,3304854,412036,0,S,Poo,NA
240108_Poo_Syn_Half3,Propylamine,0.14,6192047,818442,0,S,Poo,NA
240108_Smp_25ppt_A,Propylamine,0.14,2884193,388049,0,S,Smp,25
240108_Smp_25ppt_B,Propylamine,0.14,3772094,524759,0,S,Smp,25
240108_Smp_25ppt_Blk,Propylamine,0.1,4282349,897805,0,S,Smp,25
240108_Smp_30ppt_A,Propylamine,0.14,3468108,402039,0,S,Smp,30
240108_Smp_30ppt_B,Propylamine,0.14,3331815,484398,0,S,Smp,30
240108_Smp_30ppt_Blk,Propylamine,0.13,4715301,769213,0,S,Smp,30
240108_Smp_35ppt_A,Propylamine,0.14,5379043,682674,0,S,Smp,35
240108_Smp_35ppt_B,Propylamine,0.14,8263020,719697,0,S,Smp,35
240108_Smp_35ppt_Blk,Propylamine,0.14,5747059,758560,0,S,Smp,35
240108_Smp_40ppt_A,Propylamine,0.14,5227633,525413,0,S,Smp,40
240108_Smp_40ppt_B,Propylamine,0.14,7952183,672534,0,S,Smp,40
240108_Smp_40ppt_Blk,Propylamine,0.1,8198121,805958,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Riboflavin-5-phosphate,8.62,62161,58560,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Riboflavin-5-phosphate,8.7,88474,56111,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Riboflavin-5-phosphate,8.67,521337,161776,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_Blk,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Riboflavin-5-phosphate,8.03,38379,31219,0,S,Smp,30
240108_Smp_35ppt_A,Riboflavin-5-phosphate,9.13,42783,33231,0,S,Smp,35
240108_Smp_35ppt_B,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,Riboflavin-5-phosphate,7.67,526960,486027,0,S,Smp,40
240108_Smp_40ppt_B,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Riboflavin-5-phosphate,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Sarcosine,10.68,1111503,83913,752026,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Sarcosine,10.61,3308036,180597,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Sarcosine,10.68,298655776,26364542,5575702,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Sarcosine,10.6,402886912,33588940,5482267,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Sarcosine,10.69,6081148,566203,0,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Sarcosine,10.67,7634569,774934,1676792,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Sarcosine,10.69,343290880,37721572,5123832,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Sarcosine,10.68,485312704,49727536,5894806,S,Std,NA
240108_Std_H2OinSynMatrix_1,Sarcosine,10.71,4748026,506998,0,S,Std,NA
240108_Std_H2OinSynMatrix_2,Sarcosine,10.66,7001680,746511,0,S,Std,NA
240108_Poo_Syn_Full1,Sarcosine,10.74,621068,217940,866405,S,Poo,NA
240108_Poo_Syn_Full2,Sarcosine,10.8,812557,187527,1149518,S,Poo,NA
240108_Poo_Syn_Full3,Sarcosine,10.79,369882,100060,1003093,S,Poo,NA
240108_Poo_Syn_Half1,Sarcosine,10.67,4559546,380521,288593,S,Poo,NA
240108_Poo_Syn_Half2,Sarcosine,10.66,5711584,467769,401477,S,Poo,NA
240108_Poo_Syn_Half3,Sarcosine,10.65,5185251,485066,1668385,S,Poo,NA
240108_Smp_25ppt_A,Sarcosine,10.68,685855,105517,0,S,Smp,25
240108_Smp_25ppt_B,Sarcosine,10.79,331619,75220,819609,S,Smp,25
240108_Smp_25ppt_Blk,Sarcosine,10.82,621870,72531,0,S,Smp,25
240108_Smp_30ppt_A,Sarcosine,10.75,759182,157520,0,S,Smp,30
240108_Smp_30ppt_B,Sarcosine,10.75,563637,105191,668275,S,Smp,30
240108_Smp_30ppt_Blk,Sarcosine,10.4,61749,51547,0,S,Smp,30
240108_Smp_35ppt_A,Sarcosine,10.75,2209098,412826,357503,S,Smp,35
240108_Smp_35ppt_B,Sarcosine,10.72,3670873,369904,68450,S,Smp,35
240108_Smp_35ppt_Blk,Sarcosine,10.87,40690,14641,0,S,Smp,35
240108_Smp_40ppt_A,Sarcosine,10.79,2351484,269576,958402,S,Smp,40
240108_Smp_40ppt_B,Sarcosine,10.81,787322,293219,1232036,S,Smp,40
240108_Smp_40ppt_Blk,Sarcosine,10.62,64651,46138,0,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Sodium taurocholate,2.1,225961200,16142328,2371032,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Sodium taurocholate,1.95,833044480,50782280,7992408,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Sodium taurocholate,1.92,712325952,43533384,5641157,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Sodium taurocholate,1.87,805275776,50619412,7054439,S,Std,NA
240108_Std_H2OinSynMatrix_1,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Sodium taurocholate,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Sodium taurocholate,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,Sodium taurocholate,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,Sodium taurocholate,1.64,57633,49281,0,S,Smp,25
240108_Smp_25ppt_Blk,Sodium taurocholate,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,Sodium taurocholate,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Sodium taurocholate,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Sodium taurocholate,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Sodium taurocholate,2.09,9158,7850,0,S,Smp,35
240108_Smp_35ppt_B,Sodium taurocholate,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Sodium taurocholate,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,Sodium taurocholate,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Sodium taurocholate,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Sodium taurocholate,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Succinylglycine,13.26,14855,11868,0,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Succinylglycine,12.77,48674,43681,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Succinylglycine,12.58,70068024,6844466,970831,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Succinylglycine,12.38,123195640,11190215,567218,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Succinylglycine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Succinylglycine,NA,NA,NA,NA,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Succinylglycine,12.36,115044496,11804157,0,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Succinylglycine,12.32,141781728,15111811,1587299,S,Std,NA
240108_Std_H2OinSynMatrix_1,Succinylglycine,NA,NA,NA,NA,S,Std,NA
240108_Std_H2OinSynMatrix_2,Succinylglycine,NA,NA,NA,NA,S,Std,NA
240108_Poo_Syn_Full1,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full2,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Full3,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half1,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half2,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Poo_Syn_Half3,Succinylglycine,NA,NA,NA,NA,S,Poo,NA
240108_Smp_25ppt_A,Succinylglycine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_B,Succinylglycine,NA,NA,NA,NA,S,Smp,25
240108_Smp_25ppt_Blk,Succinylglycine,NA,NA,NA,NA,S,Smp,25
240108_Smp_30ppt_A,Succinylglycine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_B,Succinylglycine,NA,NA,NA,NA,S,Smp,30
240108_Smp_30ppt_Blk,Succinylglycine,NA,NA,NA,NA,S,Smp,30
240108_Smp_35ppt_A,Succinylglycine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_B,Succinylglycine,NA,NA,NA,NA,S,Smp,35
240108_Smp_35ppt_Blk,Succinylglycine,NA,NA,NA,NA,S,Smp,35
240108_Smp_40ppt_A,Succinylglycine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_B,Succinylglycine,NA,NA,NA,NA,S,Smp,40
240108_Smp_40ppt_Blk,Succinylglycine,NA,NA,NA,NA,S,Smp,40
240108_Std_4uMStdsMix1InH2O_1,Taurocyamine,12.12,129040024,10483168,1201502,S,Std,NA
240108_Std_4uMStdsMix1InH2O_2,Taurocyamine,12.12,267885200,21824006,8641231,S,Std,NA
240108_Std_4uMStdsMix2InH2O_1,Taurocyamine,11.96,0,0,0,S,Std,NA
240108_Std_4uMStdsMix2InH2O_2,Taurocyamine,12.01,336131,51152,8997541,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_1,Taurocyamine,12.12,284246112,22860264,8107583,S,Std,NA
240108_Std_4uMStdsMix1InSynMatrix_2,Taurocyamine,12.12,336848864,28069174,3740456,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_1,Taurocyamine,12.23,793467,127816,6792781,S,Std,NA
240108_Std_4uMStdsMix2InSynMatrix_2,Taurocyamine,12.09,2728701,149381,0,S,Std,NA
240108_Std_H2OinSynMatrix_1,Taurocyamine,11.98,1275126,231977,221996,S,Std,NA
240108_Std_H2OinSynMatrix_2,Taurocyamine,12.17,1116714,109406,0,S,Std,NA
240108_Poo_Syn_Full1,Taurocyamine,11.95,727347,242136,8991531,S,Poo,NA
240108_Poo_Syn_Full2,Taurocyamine,11.8,209381,50858,2118808,S,Poo,NA
240108_Poo_Syn_Full3,Taurocyamine,12.66,1410981,102759,0,S,Poo,NA
240108_Poo_Syn_Half1,Taurocyamine,12.09,1660953,246812,4341410,S,Poo,NA
240108_Poo_Syn_Half2,Taurocyamine,11.91,1780319,227151,0,S,Poo,NA
240108_Poo_Syn_Half3,Taurocyamine,11.86,661125,83826,0,S,Poo,NA
240108_Smp_25ppt_A,Taurocyamine,12.11,5305445,335849,0,S,Smp,25
240108_Smp_25ppt_B,Taurocyamine,12.05,899977,221477,197980,S,Smp,25
240108_Smp_25ppt_Blk,Taurocyamine,11.92,429599,95423,1678550,S,Smp,25
240108_Smp_30ppt_A,Taurocyamine,11.95,1532664,253159,0,S,Smp,30
240108_Smp_30ppt_B,Taurocyamine,11.92,1451221,187772,0,S,Smp,30
240108_Smp_30ppt_Blk,Taurocyamine,11.79,514100,88622,2719572,S,Smp,30
240108_Smp_35ppt_A,Taurocyamine,11.95,1129345,334255,0,S,Smp,35
